138, 56986 -194124 -1703006 -331779 -931319 -1760716 -1296452 744797;
139, 184971 -138897 -1708487 -317249 -923563 -1791122 -1219506 729128;
140, 184971 -138897 -1708487 -317249 -923563 -1791122 -1219506 729128;
141, 184971 -138897 -1708487 -317249 -923563 -1791122 -1219506 729128;
142, 326091 -95097 -1695456 -337209 -932457 -1809014 -1174517 721837;
143, 326091 -95097 -1695456 -337209 -932457 -1809014 -1174517 721837;
144, 389437 -75499 -1697473 -353860 -834878 -1805136 -1053720 712374;
145, 389437 -75499 -1697473 -353860 -834878 -1805136 -1053720 712374;
146, 410484 -77826 -1691733 -437942 -563135 -1705592 -1073784 703738;
147, 410484 -77826 -1691733 -437942 -563135 -1705592 -1073784 703738;
148, 363168 -106784 -1690182 -507080 -414311 -1542184 -1117635 695826;
149, 363168 -106784 -1690182 -507080 -414311 -1542184 -1117635 695826;
150, 363168 -106784 -1690182 -507080 -414311 -1542184 -1117635 695826;
151, 337157 -113299 -1680305 -524766 -440994 -1522999 -1145455 705755;
152, 337157 -113299 -1680305 -524766 -440994 -1522999 -1145455 705755;
153, 324953 -96804 -1646589 -552793 -440166 -1437417 -1182584 716355;
154, 324953 -96804 -1646589 -552793 -440166 -1437417 -1182584 716355;
155, 383387 -64846 -1632523 -540589 -420206 -1409648 -1166761 735799;
156, 383387 -64846 -1632523 -540589 -420206 -1409648 -1166761 735799;
157, 443941 -55176 -1629111 -594162 -355877 -1348474 -1191530 734920;
158, 443941 -55176 -1629111 -594162 -355877 -1348474 -1191530 734920;
159, 443941 -55176 -1629111 -594162 -355877 -1348474 -1191530 734920;
160, 452318 -50574 -1661534 -591939 -326246 -1362022 -1151712 741539;
161, 452318 -50574 -1661534 -591939 -326246 -1362022 -1151712 741539;
162, 497410 -47626 -1660137 -518767 -317973 -1303950 -1141784 735282;
163, 497410 -47626 -1660137 -518767 -317973 -1303950 -1141784 735282;
164, 491050 -51091 -1660965 -580045 -251575 -1275509 -1195719 739005;
165, 491050 -51091 -1660965 -580045 -251575 -1275509 -1195719 739005;
166, 491050 -51091 -1660965 -580045 -251575 -1275509 -1195719 739005;
167, 481742 -53263 -1667687 -582889 -217963 -1284766 -1195616 738953;
168, 481742 -53263 -1667687 -582889 -217963 -1284766 -1195616 738953;
169, 479673 -53056 -1638832 -575908 -198985 -1234347 -1173586 747020;
170, 479673 -53056 -1638832 -575908 -198985 -1234347 -1173586 747020;
171, 408570 -71982 -1604496 -587543 14220 -779805 -1354007 747020;
172, 408570 -71982 -1604496 -587543 14220 -779805 -1354007 747020;
173, 360376 -97631 -1578278 -649700 89615 -148463 -1468392 713460;
174, 360376 -97631 -1578278 -649700 89615 -148463 -1468392 713460;
175, 360376 -97631 -1578278 -649700 89615 -148463 -1468392 713460;
176, 368649 -109421 -1495592 -842169 -85065 180834 -440166 1162054;
177, 368649 -109421 -1495592 -842169 -85065 180834 -440166 1162054;
178, 350964 -85789 -1509296 -967776 -88220 151927 -754829 1199494;
179, 350964 -85789 -1509296 -967776 -88220 151927 -754829 1199494;
180, 344190 -59313 -1528274 -750175 15100 101561 -879350 1172035;
181, 344190 -59313 -1528274 -750175 15100 101561 -879350 1172035;
182, 343673 -61692 -1518294 -418706 147842 71051 -921236 1167122;
183, 343673 -61692 -1518294 -418706 147842 71051 -921236 1167122;
184, 343673 -61692 -1518294 -418706 147842 71051 -921236 1167122;
185, 346310 -71465 -1484836 -207414 330952 46798 -866887 1161744;
186, 346310 -71465 -1484836 -207414 330952 46798 -866887 1161744;
187, 349826 -61330 -1462704 -94580 488619 42196 -818692 947401;
188, 349826 -61330 -1462704 -94580 488619 42196 -818692 947401;
189, 349154 -41731 -1363470 102853 601091 38783 -882245 511941;
190, 349154 -41731 -1363470 102853 601091 38783 -882245 511941;
191, 344862 -19444 -1237088 217859 645201 30251 -883952 384835;
192, 344862 -19444 -1237088 217859 645201 30251 -883952 384835;
193, 344862 -19444 -1237088 217859 645201 30251 -883952 384835;
194, 333434 -23063 -891605 441665 653940 35163 -1030502 242836;
195, 333434 -23063 -891605 441665 653940 35163 -1030502 242836;
196, 332400 -49695 -834878 465401 668367 30872 -1079731 197847;
197, 332400 -49695 -834878 465401 668367 30872 -1079731 197847;
198, 329555 -50574 -817710 465918 707358 51711 -1162314 156375;
199, 329555 -50574 -817710 465918 707358 51711 -1162314 156375;
200, 318179 -65260 -819261 487119 704979 90132 -1189358 154772;
201, 318179 -65260 -819261 487119 704979 90132 -1189358 154772;
202, 318179 -65260 -819261 487119 704979 90132 -1189358 154772;
203, 316524 -57348 -816314 495135 682381 97269 -1137699 186057;
204, 316524 -57348 -816314 495135 682381 97269 -1137699 186057;
205, 233734 -55331 -812125 516905 568306 122917 -1061321 194227;
206, 233734 -55331 -812125 516905 568306 122917 -1061321 194227;
207, 231046 -50212 -747538 457748 513337 139724 -960122 219048;
208, 231046 -50212 -747538 457748 513337 139724 -960122 219048;
209, 235700 -33250 -699860 413535 440631 181351 -843203 261038;
210, 235700 -33250 -699860 413535 440631 181351 -843203 261038;
211, 235700 -33250 -699860 413535 440631 181351 -843203 261038;
212, 207620 10239 -626482 337829 207776 279085 -668368 305406;
213, 207620 10239 -626482 337829 207776 279085 -668368 305406;
214, 119918 3878 -526782 283481 185333 288497 -611227 422688;
215, 119918 3878 -526782 283481 185333 288497 -611227 422688;
216, 98562 310 -398539 259125 105387 291341 -472434 701204;
217, 98562 310 -398539 259125 105387 291341 -472434 701204;
218, 132174 48246 -171940 224530 31595 340363 -321592 850805;
219, 132174 48246 -171940 224530 31595 340363 -321592 850805;
220, 132174 48246 -171940 224530 31595 340363 -321592 850805;
221, 49022 103888 -145567 183368 109524 433443 -229805 917202;
222, 49022 103888 -145567 183368 109524 433443 -229805 917202;
223, -45868 229494 -74206 165579 34181 596954 -113661 1124926;
224, -45868 229494 -74206 165579 34181 596954 -113661 1124926;
225, -76843 369787 12721 211550 35887 562928 -29631 1170846;
226, -76843 369787 12721 211550 35887 562928 -29631 1170846;
227, -129175 325781 33560 224323 35991 573839 -20633 1166915;
228, -129175 325781 33560 224323 35991 573839 -20633 1166915;
229, -129175 325781 33560 224323 35991 573839 -20633 1166915;
230, -122194 251627 19547 258194 138482 618466 -76223 1139146;
231, -122194 251627 19547 258194 138482 618466 -76223 1139146;
232, -103992 171784 19185 393419 315024 635790 -201105 1066958;
233, -103992 171784 19185 393419 315024 635790 -201105 1066958;
234, -133467 126899 66811 520990 520060 586509 -357739 965293;
235, -133467 126899 66811 520990 520060 586509 -357739 965293;
236, -120642 36456 9153 633359 675297 553775 -499479 899361;
237, -120642 36456 9153 633359 675297 553775 -499479 899361;
238, -120642 36456 9153 633359 675297 553775 -499479 899361;
239, -80670 -22857 -114644 668419 706065 545450 -533557 893208;
240, -80670 -22857 -114644 668419 706065 545450 -533557 893208;
241, 41110 -51504 -237975 609365 745572 500823 -565980 892225;
242, 41110 -51504 -237975 609365 745572 500823 -565980 892225;
243, 107611 -69759 -403348 605952 816727 458523 -594059 890054;
244, 107611 -69759 -403348 605952 816727 458523 -594059 890054;
245, 147584 -91529 -458524 632169 839066 430703 -633101 887364;
246, 147584 -91529 -458524 632169 839066 430703 -633101 887364;
247, 147584 -91529 -458524 632169 839066 430703 -633101 887364;
248, 215015 -116971 -463901 663662 855304 412086 -652389 880539;
249, 215015 -116971 -463901 663662 855304 412086 -652389 880539;
250, 307888 -150066 -511631 705341 883486 409966 -648511 880901;
251, 307888 -150066 -511631 705341 883486 409966 -648511 880901;
252, 349981 -195210 -587698 684501 886744 420309 -653216 857734;
253, 349981 -195210 -587698 684501 886744 420309 -653216 857734;
254, 238027 -75033 -778151 615312 863939 430392 -706427 809694;
255, 238027 -75033 -778151 615312 863939 430392 -706427 809694;
256, 238027 -75033 -778151 615312 863939 430392 -706427 809694;
257, 290824 -54452 -718579 614950 899361 417309 -761345 758914;
258, 290824 -54452 -718579 614950 899361 417309 -761345 758914;
259, 378009 -163459 -663662 716459 912393 392488 -777841 721940;
260, 378009 -163459 -663662 716459 912393 392488 -777841 721940;
261, 360582 -128451 -777013 686156 898793 383283 -804524 677572;
262, 360582 -128451 -777013 686156 898793 383283 -804524 677572;
263, 386490 -85944 -1148248 775410 911669 376819 -791286 681192;
264, 386490 -85944 -1148248 775410 911669 376819 -791286 681192;
265, 386490 -85944 -1148248 775410 911669 376819 -791286 681192;
266, 474812 -69138 -1269873 797077 905205 377337 -814917 671160;
267, 474812 -69138 -1269873 797077 905205 377337 -814917 671160;
268, 502788 -15720 -1298883 636048 901740 377233 -856183 669764;
269, 502788 -15720 -1298883 636048 901740 377233 -856183 669764;
270, 562618 -126382 -1246396 596230 889071 375682 -1003870 580562;
271, 562618 -126382 -1246396 596230 889071 375682 -1003870 580562;
272, 562618 -126382 -1246396 596230 889071 375682 -1003870 580562;
273, 557602 -194641 -1189203 653475 814969 417465 -1184911 572081;
274, 557602 -194641 -1189203 653475 814969 417465 -1184911 572081;
275, 607297 -203432 -1182791 699756 808815 341863 -1274372 657922;
276, 607297 -203432 -1182791 699756 808815 341863 -1274372 657922;
277, 667695 -193193 -1193081 724733 776289 102284 -1199907 754105;
278, 667695 -193193 -1193081 724733 776289 102284 -1199907 754105;
279, 696033 -183213 -1212318 758397 599954 169975 -1179223 845427;
280, 696033 -183213 -1212318 758397 599954 169975 -1179223 845427;
281, 709219 -184764 -1244586 657250 554861 350498 -1205027 681450;
282, 709219 -184764 -1244586 657250 554861 350498 -1205027 681450;
283, 709219 -184764 -1244586 657250 554861 350498 -1205027 681450;
284, 679175 -182903 -1271838 574357 488671 606469 -1363108 521973;
285, 679175 -182903 -1271838 574357 488671 606469 -1363108 521973;
286, 675917 -188487 -1279129 526886 480604 632583 -1290143 363892;
287, 675917 -188487 -1279129 526886 480604 632583 -1290143 363892;
288, 659059 -179387 -1302658 484482 466435 556775 -1045653 173594;
289, 659059 -179387 -1302658 484482 466435 556775 -1045653 173594;
290, 659059 -179387 -1302658 484482 466435 556775 -1045653 173594;
291, 662214 -181196 -1306174 412190 421550 443993 -1063907 203535;
292, 662214 -181196 -1306174 412190 421550 443993 -1063907 203535;
293, 621931 -137190 -1348267 135070 423773 670229 -802041 254264;
294, 621931 -137190 -1348267 135070 423773 670229 -802041 254264;
295, 571616 537124 -1211904 170078 352153 375475 -381629 1037379;
296, 571616 537124 -1211904 170078 352153 375475 -381629 1037379;
297, 564790 511476 -1187031 134966 403606 92356 -330332 1070422;
298, 564790 511476 -1187031 134966 403606 92356 -330332 1070422;
299, 564790 511476 -1187031 134966 403606 92356 -330332 1070422;
300, 600884 458782 -1106362 69551 331159 90391 -175766 1199287;
301, 600884 458782 -1106362 69551 331159 90391 -175766 1199287;
302, 580510 567117 -1131649 -34802 267967 8481 -192987 1165881;
303, 580510 567117 -1131649 -34802 267967 8481 -192987 1165881;
304, 515664 537331 -979462 31285 214446 -63140 -217342 1154349;
305, 515664 537331 -979462 31285 214446 -63140 -217342 1154349;
306, 790406 362289 -681968 -12721 63346 -95201 -221066 1140646;
307, 790406 362289 -681968 -12721 63346 -95201 -221066 1140646;
308, 790406 362289 -681968 -12721 63346 -95201 -221066 1140646;
309, 913065 213464 -545192 -7085 -26476 -203587 -269002 1077972;
310, 913065 213464 -545192 -7085 -26476 -203587 -269002 1077972;
311, 781615 356704 -486396 -64743 -87030 -308303 -281930 1045135;
312, 781615 356704 -486396 -64743 -87030 -308303 -281930 1045135;
313, 597575 533039 -581958 -102337 -86409 -337623 -282447 1030294;
314, 597575 533039 -581958 -102337 -86409 -337623 -282447 1030294;
315, 408415 689724 -682950 -211034 -50625 -369218 -323454 1000302;
316, 408415 689724 -682950 -211034 -50625 -369218 -323454 1000302;
317, 408415 689724 -682950 -211034 -50625 -369218 -323454 1000302;
318, 196503 557654 -443372 -275983 -153531 -551707 -439080 912858;
319, 196503 557654 -443372 -275983 -153531 -551707 -439080 912858;
320, -198468 668678 -425997 -296513 -148308 -590284 -490016 853183;
321, -198468 668678 -425997 -296513 -148308 -590284 -490016 853183;
322, -211034 696498 -448957 -323506 -146395 -613502 -474761 845633;
323, -211034 696498 -448957 -323506 -146395 -613502 -474761 845633;
324, -611951 767343 -406451 -337985 -136414 -647528 -491050 836998;
325, -611951 767343 -406451 -337985 -136414 -647528 -491050 836998;
326, -611951 767343 -406451 -337985 -136414 -647528 -491050 836998;
327, -722354 750899 -326918 -350292 -138897 -666351 -506667 825208;
328, -722354 750899 -326918 -350292 -138897 -666351 -506667 825208;
329, -729594 824742 -358928 -349154 -120177 -664748 -489964 809901;
330, -729594 824742 -358928 -349154 -120177 -664748 -489964 809901;
331, -698205 960277 -401072 -362754 -108956 -661180 -497617 801214;
332, -698205 960277 -401072 -362754 -108956 -661180 -497617 801214;
333, -686312 908773 -389644 -349827 -111231 -658646 -501392 809125;
334, -686312 908773 -389644 -349827 -111231 -658646 -501392 809125;
335, -686312 908773 -389644 -349827 -111231 -658646 -501392 809125;
336, -421447 1001181 -433030 -357583 -125710 -629636 -519439 822725;
337, -421447 1001181 -433030 -357583 -125710 -629636 -519439 822725;
338, -91529 679744 -650993 -372114 -114230 -602798 -528230 823553;
339, -91529 679744 -650993 -372114 -114230 -602798 -528230 823553;
340, -219670 748571 -536504 -363168 -102233 -622862 -532677 806436;
341, -219670 748571 -536504 -363168 -102233 -622862 -532677 806436;
342, -224789 689983 -498807 -362392 -112782 -628085 -548139 806954;
343, -224789 689983 -498807 -362392 -112782 -628085 -548139 806954;
344, -224789 689983 -498807 -362392 -112782 -628085 -548139 806954;
345, -154513 482259 -772979 -353084 -113299 -627206 -531075 806178;
346, -154513 482259 -772979 -353084 -113299 -627206 -531075 806178;
347, -76688 256746 -997717 -345380 -107715 -628705 -505994 789578;
348, -76688 256746 -997717 -345380 -107715 -628705 -505994 789578;
349, -189470 486137 -960071 -429565 -114644 -616088 -519284 801679;
350, -189470 486137 -960071 -429565 -114644 -616088 -519284 801679;
351, -355049 333486 -938817 -441821 -114851 -629481 -532212 801938;
352, -355049 333486 -938817 -441821 -114851 -629481 -532212 801938;
353, -355049 333486 -938817 -441821 -114851 -629481 -532212 801938;
354, -150532 -44420 -982979 -431685 -125297 -623948 -530764 796456;
355, -150532 -44420 -982979 -431685 -125297 -623948 -530764 796456;
356, -139620 -315025 -742211 -521508 -151307 -665058 -503719 772307;
357, -139620 -315025 -742211 -521508 -151307 -665058 -503719 772307;
358, -468039 -368960 -614278 -519698 -112162 -661904 -493222 794646;
359, -468039 -368960 -614278 -519698 -112162 -661904 -493222 794646;
360, -680468 -601557 -652130 -529834 -103630 -717028 -500255 797542;
361, -680468 -601557 -652130 -529834 -103630 -717028 -500255 797542;
362, -680468 -601557 -652130 -529834 -103630 -717028 -500255 797542;
363, -655905 -655078 -561739 -604763 -86616 -774117 -495808 812073;
364, -655905 -655078 -561739 -604763 -86616 -774117 -495808 812073;
365, -620897 -667644 -565256 -715891 -78084 -781822 -485258 830534;
366, -620897 -667644 -565256 -715891 -78084 -781822 -485258 830534;
367, -594369 -465246 -574563 -639772 -70172 -784873 -481432 807367;
368, -594369 -465246 -574563 -639772 -70172 -784873 -481432 807367;
369, -544726 -434788 -482725 -691845 -66759 -744487 -486810 770187;
370, -544726 -434788 -482725 -691845 -66759 -744487 -486810 770187;
371, -544726 -434788 -482725 -691845 -66759 -744487 -486810 770187;
372, -525076 -499841 -465298 -777323 -53263 -652079 -479156 743504;
373, -525076 -499841 -465298 -777323 -53263 -652079 -479156 743504;
374, -535935 -442235 -362030 -688587 -84962 -657198 -474037 734247;
375, -535935 -442235 -362030 -688587 -84962 -657198 -474037 734247;
376, -647890 -378940 -361100 -657715 -113610 -694120 -475537 770756;
377, -647890 -378940 -361100 -657715 -113610 -694120 -475537 770756;
378, -647890 -378940 -361100 -657715 -113610 -694120 -475537 770756;
379, -713046 -300235 -239423 -1580968 118263 -774996 -516595 759328;
380, -713046 -300235 -239423 -1580968 118263 -774996 -516595 759328;
381, -715529 -297030 -112317 -1592809 -134501 -765792 -505115 749089;
382, -715529 -297030 -112317 -1592809 -134501 -765792 -505115 749089;
383, -702963 -305148 124831 -1517052 -354274 -793043 -534539 751157;
384, -702963 -305148 124831 -1517052 -354274 -793043 -534539 751157;
385, -677210 -321489 119505 -1434211 -312853 -794233 -528903 765326;
386, -677210 -321489 119505 -1434211 -312853 -794233 -528903 765326;
387, -655440 -396522 85013 -1489335 -351999 -829603 -647994 654302;
388, -655440 -396522 85013 -1489335 -351999 -829603 -647994 654302;
389, -655440 -396522 85013 -1489335 -351999 -829603 -647994 654302;
390, -658439 -378682 87340 -1542029 -374596 -818434 -571203 756225;
391, -658439 -378682 87340 -1542029 -374596 -818434 -571203 756225;
392, -671470 -380853 62726 -1533238 -388765 -832861 6412 1200735;
393, -671470 -380853 62726 -1533238 -388765 -832861 6412 1200735;
394, -664076 -386076 83927 -1562765 -416999 -1019177 775 1151454;
395, -664076 -386076 83927 -1562765 -416999 -1019177 775 1151454;
396, -664076 -386076 83927 -1562765 -416999 -1019177 775 1151454;
397, -646908 -377078 86616 -1592034 -439649 -1050255 35887 1241276;
398, -646908 -377078 86616 -1592034 -439649 -1050255 35887 1241276;
399, -628550 -350706 118108 -1619699 -419430 -925890 -193504 917564;
400, -628550 -350706 118108 -1619699 -419430 -925890 -193504 917564;
401, -626895 -338967 122452 -1607754 -384421 -679331 -394143 873196;
402, -626895 -338967 122452 -1607754 -384421 -679331 -394143 873196;
403, -634238 -338605 144171 -1579468 -377440 -586767 -544675 712581;
404, -634238 -338605 144171 -1579468 -377440 -586767 -544675 712581;
405, -634238 -338605 144171 -1579468 -377440 -586767 -544675 712581;
406, -629274 -356704 145670 -1571091 -376613 -581027 -931991 639254;
407, -629274 -356704 145670 -1571091 -376613 -581027 -931991 639254;
408, -635841 -368908 135483 -1551802 -432203 -703635 -1191582 601453;
